,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu,Depo_Hacmi_Kullanabilirliği,Ters_Motor_Gücü,Yakıt_Ekonomisi,Engine_Ratio
1839,6,50500.0,1395,150,5.5,55.0,1275000,14.058456736574664,False,False,False,False,False,True,1.5,1,10.0,0.006666666666666667,0.03666666666666667,9.3
1840,11,275000.0,1598,105,4.5,55.0,645000,13.37700559577791,False,False,False,False,False,True,1.0,0,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1841,9,198000.0,1598,105,3.8,50.0,795000,13.58609739363647,False,False,False,False,False,True,1.0,1,13.157894736842106,0.009523809523809525,0.03619047619047619,15.219047619047618
1842,12,250000.0,1390,122,5.9,55.0,865750,13.671351462264669,False,False,False,False,False,True,1.5,1,9.322033898305085,0.00819672131147541,0.04836065573770492,11.39344262295082
1843,7,176000.0,1598,120,4.0,66.0,1180000,13.981024996441848,False,False,False,False,False,True,1.5,1,16.5,0.008333333333333333,0.03333333333333333,13.316666666666666
1844,9,194000.0,1422,90,3.5,45.0,585000,13.279367126213993,False,False,False,False,False,True,1.5,0,12.857142857142858,0.011111111111111112,0.03888888888888889,15.8
1846,13,137000.0,1390,122,6.3,55.0,672000,13.418013619505286,False,False,False,False,False,True,1.5,0,8.730158730158731,0.00819672131147541,0.051639344262295085,11.39344262295082
1847,9,185000.0,1197,105,5.7,55.0,722500,13.490472698968725,False,False,False,False,False,True,1.0,1,9.649122807017543,0.009523809523809525,0.05428571428571429,11.4
1848,7,89000.0,1197,110,4.9,50.0,955000,13.769466619462868,False,False,False,False,False,True,1.5,1,10.204081632653061,0.00909090909090909,0.04454545454545455,10.881818181818181
1849,9,180000.0,1197,105,4.9,50.0,815000,13.610943392223,False,False,False,False,False,True,1.0,1,10.204081632653061,0.009523809523809525,0.046666666666666676,11.4
1850,8,73000.0,1197,110,4.9,50.0,937500,13.750972036826703,False,False,False,False,False,True,1.5,1,10.204081632653061,0.00909090909090909,0.04454545454545455,10.881818181818181
1851,12,319999.0,1598,105,4.5,55.0,635000,13.36138027787483,False,False,False,False,False,True,1.0,1,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1852,10,93000.0,1199,75,3.8,45.0,680000,13.42984807715229,False,False,False,False,False,True,1.0,0,11.842105263157896,0.013333333333333334,0.050666666666666665,15.986666666666666
1853,7,79000.0,1197,90,4.7,45.0,820000,13.617059619240436,False,False,False,False,False,True,1.5,1,9.574468085106382,0.011111111111111112,0.052222222222222225,13.3
1854,8,155000.0,1598,105,4.7,55.0,730000,13.500799813124575,False,False,False,False,False,True,1.5,0,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1855,10,219500.0,1199,75,3.8,45.0,460000,13.038981768465277,False,False,False,False,False,True,1.0,0,11.842105263157896,0.013333333333333334,0.050666666666666665,15.986666666666666
1856,8,100000.0,1197,110,4.9,50.0,840000,13.641157170819497,False,False,False,False,False,True,1.0,1,10.204081632653061,0.00909090909090909,0.04454545454545455,10.881818181818181
1857,6,59000.0,1598,115,4.2,50.0,1150000,13.955272500339433,False,False,False,False,False,True,1.5,1,11.904761904761905,0.008695652173913044,0.036521739130434785,13.895652173913044
1858,9,155000.0,1197,105,4.8,50.0,845000,13.64709190633931,False,False,False,False,False,True,1.5,0,10.416666666666668,0.009523809523809525,0.045714285714285714,11.4
1859,11,257000.0,1598,105,4.5,55.0,670000,13.415032991367148,False,False,False,False,False,True,1.0,0,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1860,8,91000.0,1197,105,5.7,55.0,800000,13.592367006650065,False,False,False,False,False,True,1.0,0,9.649122807017543,0.009523809523809525,0.05428571428571429,11.4
1861,8,165000.0,1598,120,4.0,66.0,1100000,13.9108207377686,False,False,False,False,False,True,1.5,0,16.5,0.008333333333333333,0.03333333333333333,13.316666666666666
1862,9,270000.0,1598,105,4.5,55.0,770000,13.554145793829866,False,False,False,False,False,True,1.0,0,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1863,10,177000.0,1199,75,3.8,45.0,570000,13.253391639810733,False,False,False,False,False,True,1.0,1,11.842105263157896,0.013333333333333334,0.050666666666666665,15.986666666666666
1864,6,80300.0,1422,90,3.4,45.0,719750,13.486659208474423,False,False,False,False,False,True,1.0,1,13.23529411764706,0.011111111111111112,0.03777777777777778,15.8
1865,6,80000.0,1197,105,4.9,55.0,1139000,13.945661242429319,False,False,False,False,False,True,1.5,1,11.224489795918366,0.009523809523809525,0.046666666666666676,11.4
1866,7,168000.0,1598,120,4.0,66.0,1275000,14.058456736574664,False,False,False,False,False,True,1.5,0,16.5,0.008333333333333333,0.03333333333333333,13.316666666666666
1867,11,175000.0,1598,90,4.3,45.0,675000,13.422467969854667,False,False,False,False,False,True,1.5,1,10.465116279069768,0.011111111111111112,0.04777777777777778,17.755555555555556
1868,6,194000.0,1598,120,4.0,66.0,1349900,14.11554107359692,False,False,False,False,False,True,1.5,1,16.5,0.008333333333333333,0.03333333333333333,13.316666666666666
1869,11,320000.0,1598,105,3.8,55.0,570000,13.253391639810733,False,False,False,False,False,True,1.0,1,14.473684210526317,0.009523809523809525,0.03619047619047619,15.219047619047618
1870,10,141000.0,1598,105,4.5,55.0,882000,13.68994733498893,False,False,False,False,False,True,1.0,1,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1872,3,60000.0,1498,150,5.3,66.0,1209000,14.00530412959693,False,False,False,False,False,True,1.5,0,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1874,11,205000.0,1199,75,3.8,45.0,520000,13.16158409055761,False,False,False,False,False,True,1.0,0,11.842105263157896,0.013333333333333334,0.050666666666666665,15.986666666666666
1875,10,128000.0,1395,122,5.2,50.0,865000,13.670484785914017,False,False,False,False,False,True,1.0,1,9.615384615384615,0.00819672131147541,0.042622950819672135,11.434426229508198
1876,10,150000.0,1390,85,5.8,45.0,769900,13.554015915266142,False,False,False,False,False,True,1.5,1,7.758620689655173,0.011764705882352941,0.06823529411764706,16.352941176470587
1877,7,230000.0,1422,90,3.5,45.0,685000,13.437174117244362,False,False,False,False,False,True,1.5,0,12.857142857142858,0.011111111111111112,0.03888888888888889,15.8
1879,10,268000.0,1598,90,3.8,50.0,685000,13.437174117244362,False,False,False,False,False,True,1.0,1,13.157894736842106,0.011111111111111112,0.042222222222222223,17.755555555555556
1882,8,89883.0,1395,150,5.0,66.0,925000,13.737549016494562,False,False,False,False,False,True,1.0,1,13.2,0.006666666666666667,0.03333333333333333,9.3
1883,4,89916.0,999,95,4.6,40.0,925000,13.737549016494562,False,False,False,False,False,True,1.5,1,8.695652173913045,0.010526315789473684,0.04842105263157894,10.51578947368421
1884,10,82881.0,1395,140,4.7,50.0,805000,13.5985975564007,False,False,False,False,False,True,1.5,1,10.638297872340425,0.007142857142857143,0.03357142857142857,9.964285714285714
1885,4,20623.0,1498,150,5.3,66.0,1170000,13.972514306773938,False,False,False,False,False,True,1.5,1,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1887,8,98054.0,1395,150,4.7,50.0,855000,13.658856747918897,False,False,False,False,False,True,1.5,1,10.638297872340425,0.006666666666666667,0.03133333333333334,9.3
1888,8,171702.0,1197,90,4.7,45.0,705000,13.465953081794405,False,False,False,False,False,True,1.5,1,9.574468085106382,0.011111111111111112,0.052222222222222225,13.3
1889,3,59158.0,1498,150,5.3,66.0,1350000,14.115615150414612,False,False,False,False,False,True,1.5,1,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1891,10,228000.0,1595,102,6.7,55.0,610900,13.322688558637859,False,False,False,False,False,True,1.5,0,8.208955223880597,0.00980392156862745,0.06568627450980392,15.637254901960784
1893,4,106000.0,1498,150,5.1,50.0,1262900,14.048921221634261,False,False,False,False,False,True,1.5,1,9.803921568627452,0.006666666666666667,0.034,9.986666666666666
1895,5,95000.0,1598,115,4.2,50.0,1265000,14.050582680143757,False,False,False,False,False,True,1.5,1,11.904761904761905,0.008695652173913044,0.036521739130434785,13.895652173913044
1896,3,66163.0,1498,150,5.3,66.0,1437500,14.178416051653642,False,False,False,False,False,True,1.5,0,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1897,3,97580.0,1498,150,5.3,66.0,1399750,14.15180420721114,False,False,False,False,False,True,1.5,0,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1898,3,86029.0,1498,150,5.3,66.0,1457500,14.192233197206784,False,False,False,False,False,True,1.5,1,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1900,10,190000.0,1197,105,4.8,50.0,832000,13.631587719803345,False,False,False,False,False,True,1.5,1,10.416666666666668,0.009523809523809525,0.045714285714285714,11.4
1902,6,155000.0,1395,125,5.0,66.0,1278000,14.060806913919617,False,False,False,False,False,True,1.5,1,13.2,0.008,0.04,11.16
1903,6,44000.0,999,95,4.4,40.0,760000,13.541073712262515,False,False,False,False,False,True,1.0,1,9.09090909090909,0.010526315789473684,0.04631578947368421,10.51578947368421
1904,3,149000.0,1598,120,4.0,59.0,1299950,14.07783636015364,False,False,False,False,False,True,1.5,1,14.75,0.008333333333333333,0.03333333333333333,13.316666666666666
1905,11,102789.0,1595,102,7.1,55.0,610000,13.321214236149494,False,False,False,False,False,True,1.0,1,7.746478873239437,0.00980392156862745,0.06960784313725489,15.637254901960784
1906,9,153000.0,1598,105,4.7,55.0,849750,13.652697467558362,False,False,False,False,False,True,1.5,1,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1908,6,59279.0,1598,115,4.2,50.0,1090000,13.901688254205327,False,False,False,False,False,True,1.5,1,11.904761904761905,0.008695652173913044,0.036521739130434785,13.895652173913044
1909,11,162000.0,1390,122,6.0,55.0,640000,13.369223455335854,False,False,False,False,False,True,1.5,1,9.166666666666666,0.00819672131147541,0.04918032786885246,11.39344262295082
1910,5,138777.0,1598,120,4.0,66.0,1170000,13.972514306773938,False,False,False,False,False,True,1.5,1,16.5,0.008333333333333333,0.03333333333333333,13.316666666666666
1911,12,162000.0,1390,122,6.0,55.0,775000,13.560618308335483,False,False,False,False,False,True,1.5,1,9.166666666666666,0.00819672131147541,0.04918032786885246,11.39344262295082
1914,7,233000.0,1598,90,3.8,50.0,795000,13.58609739363647,False,False,False,False,False,True,1.0,0,13.157894736842106,0.011111111111111112,0.042222222222222223,17.755555555555556
1916,7,195000.0,1598,110,3.9,50.0,1030000,13.845069360205818,False,False,False,False,False,True,1.5,1,12.820512820512821,0.00909090909090909,0.035454545454545454,14.527272727272727
1918,3,102000.0,1498,150,5.3,66.0,1349000,14.114874135189893,False,False,False,False,False,True,1.5,1,12.452830188679245,0.006666666666666667,0.035333333333333335,9.986666666666666
1919,3,85150.0,1598,120,4.0,59.0,1415000,14.162640089059476,False,False,False,False,False,True,1.5,1,14.75,0.008333333333333333,0.03333333333333333,13.316666666666666
1922,10,105000.0,1395,122,5.0,50.0,935000,13.748301808270824,False,False,False,False,False,True,1.5,1,10.0,0.00819672131147541,0.04098360655737705,11.434426229508198
1923,8,125646.0,1598,105,4.7,55.0,975000,13.790192749979985,False,False,False,False,False,True,1.5,1,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1924,6,221000.0,1598,120,4.0,66.0,1150000,13.955272500339433,False,False,False,False,False,True,1.5,1,16.5,0.008333333333333333,0.03333333333333333,13.316666666666666
1925,4,99500.0,1598,115,4.2,50.0,1199999,13.997831281424547,False,False,False,False,False,True,1.5,1,11.904761904761905,0.008695652173913044,0.036521739130434785,13.895652173913044
1926,7,64000.0,1197,110,4.9,50.0,900000,13.710150042306449,False,False,False,False,False,True,1.5,1,10.204081632653061,0.00909090909090909,0.04454545454545455,10.881818181818181
1928,4,129000.0,1598,120,4.0,59.0,1255000,14.042646130548022,False,False,False,False,False,True,1.5,0,14.75,0.008333333333333333,0.03333333333333333,13.316666666666666
1929,7,41000.0,1197,90,4.7,45.0,830000,13.62918097977278,False,False,False,False,False,True,1.5,1,9.574468085106382,0.011111111111111112,0.052222222222222225,13.3
1930,8,173000.0,1598,105,4.5,55.0,795000,13.58609739363647,False,False,False,False,False,True,1.0,1,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1931,11,189000.0,1598,105,3.8,50.0,739000,13.513053199930338,False,False,False,False,False,True,1.0,1,13.157894736842106,0.009523809523809525,0.03619047619047619,15.219047619047618
1933,10,182500.0,1197,105,5.7,55.0,615000,13.329377546788654,False,False,False,False,False,True,1.0,0,9.649122807017543,0.009523809523809525,0.05428571428571429,11.4
1934,10,153000.0,1598,90,4.3,45.0,645000,13.37700559577791,False,False,False,False,False,True,1.5,1,10.465116279069768,0.011111111111111112,0.04777777777777778,17.755555555555556
1936,9,239000.0,1598,105,4.7,55.0,705000,13.465953081794405,False,False,False,False,False,True,1.5,0,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1937,11,63000.0,1390,85,5.9,45.0,645000,13.37700559577791,False,False,False,False,False,True,1.0,1,7.627118644067796,0.011764705882352941,0.06941176470588235,16.352941176470587
1938,8,190050.0,1598,110,3.9,50.0,1030000,13.845069360205818,False,False,False,False,False,True,1.5,1,12.820512820512821,0.00909090909090909,0.035454545454545454,14.527272727272727
1939,8,164000.0,1395,125,5.0,50.0,857000,13.661193197579918,False,False,False,False,False,True,1.5,1,10.0,0.008,0.04,11.16
1941,11,138000.0,1598,105,4.7,55.0,825000,13.623138665316818,False,False,False,False,False,True,1.5,0,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1942,7,130000.0,1197,110,4.9,50.0,815000,13.610943392223,False,False,False,False,False,True,1.0,1,10.204081632653061,0.00909090909090909,0.04454545454545455,10.881818181818181
1943,8,109000.0,1197,90,4.7,45.0,635000,13.36138027787483,False,False,False,False,False,True,1.0,0,9.574468085106382,0.011111111111111112,0.052222222222222225,13.3
1944,3,37000.0,999,80,4.8,40.0,805000,13.5985975564007,False,False,False,False,False,True,1.0,1,8.333333333333334,0.0125,0.06,12.4875
1946,7,124000.0,1422,90,3.5,45.0,699950,13.458764182902971,False,False,False,False,False,True,1.5,0,12.857142857142858,0.011111111111111112,0.03888888888888889,15.8
1947,10,196000.0,1598,105,4.7,55.0,775000,13.560618308335483,False,False,False,False,False,True,1.5,0,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1950,6,44000.0,1197,90,4.7,45.0,840000,13.641157170819497,False,False,False,False,False,True,1.5,1,9.574468085106382,0.011111111111111112,0.052222222222222225,13.3
1951,9,129500.0,1390,85,5.8,45.0,660000,13.399995114002609,False,False,False,False,False,True,1.5,0,7.758620689655173,0.011764705882352941,0.06823529411764706,16.352941176470587
1952,10,200000.0,1390,85,5.9,45.0,422000,12.952760593018148,False,False,False,False,False,True,1.0,1,7.627118644067796,0.011764705882352941,0.06941176470588235,16.352941176470587
1954,2,38000.0,999,95,4.6,40.0,950000,13.764217263576723,False,False,False,False,False,True,1.5,1,8.695652173913045,0.010526315789473684,0.04842105263157894,10.51578947368421
1956,7,125500.0,1197,90,4.7,45.0,699999,13.458834185453092,False,False,False,False,False,True,1.0,1,9.574468085106382,0.011111111111111112,0.052222222222222225,13.3
1957,11,183000.0,1598,105,4.7,55.0,800000,13.592367006650065,False,False,False,False,False,True,1.5,0,11.702127659574467,0.009523809523809525,0.04476190476190477,15.219047619047618
1958,10,143000.0,1390,85,5.8,45.0,655000,13.39239051461739,False,False,False,False,False,True,1.5,0,7.758620689655173,0.011764705882352941,0.06823529411764706,16.352941176470587
1959,5,83000.0,1598,95,3.9,40.0,830000,13.62918097977278,False,False,False,False,False,True,1.5,0,10.256410256410257,0.010526315789473684,0.04105263157894737,16.821052631578947
1960,11,217000.0,1595,102,7.1,55.0,725000,13.493926933836812,False,False,False,False,False,True,1.0,0,7.746478873239437,0.00980392156862745,0.06960784313725489,15.637254901960784
1961,8,179000.0,1598,105,4.5,55.0,875000,13.681979165339751,False,False,False,False,False,True,1.0,1,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
1964,3,53000.0,999,95,4.6,40.0,930000,13.742939865129438,False,False,False,False,False,True,1.5,1,8.695652173913045,0.010526315789473684,0.04842105263157894,10.51578947368421
1965,11,154000.0,1199,75,3.4,45.0,580000,13.270783382522602,False,False,False,False,False,True,1.0,1,13.23529411764706,0.013333333333333334,0.04533333333333334,15.986666666666666
1966,9,117000.0,1598,105,4.5,55.0,750000,13.527828485512494,False,False,False,False,False,True,1.0,1,12.222222222222221,0.009523809523809525,0.04285714285714286,15.219047619047618
