,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu
7998,9,95000.0,1364,100,5.9,45.0,679000,13.428376406540833,False,True,False,False,False,False,2.0,0
7999,0,6001.0,1199,75,4.1,40.0,835000,13.635187003832993,False,True,False,False,False,False,1.0,1
8000,7,37000.0,1598,115,6.5,56.0,825000,13.623138665316818,False,True,False,False,False,False,1.0,1
8001,11,194000.0,1248,75,4.2,45.0,515000,13.151922179645874,False,True,False,False,False,False,1.0,1
8002,12,250000.0,1248,90,4.9,52.0,569900,13.25321618582309,False,True,False,False,False,False,1.0,1
8003,12,175000.0,1229,85,5.3,45.0,535000,13.190022025878143,False,True,False,False,False,False,1.0,1
8004,11,200000.0,1248,95,4.4,45.0,489900,13.101956567626667,False,True,False,False,False,False,1.0,1
8005,8,66000.0,1229,70,5.4,45.0,600000,13.304684934198283,False,True,False,False,False,False,1.0,1
8006,4,75000.0,1364,140,6.7,56.0,890000,13.698976741708323,False,True,False,False,False,False,2.0,0
8007,5,66000.0,1598,115,6.5,56.0,725000,13.493926933836812,False,True,False,False,False,False,1.0,1
8008,10,77000.0,1364,140,5.9,56.0,665000,13.407542319637992,False,True,False,False,False,False,1.0,1
8009,6,57000.0,1598,115,6.5,56.0,760000,13.541073712262515,False,True,False,False,False,False,1.0,0
8010,12,51000.0,1364,100,5.9,45.0,597500,13.300509562787802,False,True,False,False,False,False,2.0,0
8011,9,230000.0,1598,110,3.7,56.0,680000,13.42984807715229,False,True,False,False,False,False,1.0,1
8012,9,85000.0,1598,115,6.5,56.0,660000,13.399995114002609,False,True,False,False,False,False,1.0,1
8013,11,179000.0,1598,115,6.7,52.0,505000,13.132313708257497,False,True,False,False,False,False,1.0,0
8014,4,49000.0,1364,140,6.2,56.0,835000,13.635187003832993,False,True,False,False,False,False,1.0,0
8015,12,71500.0,1364,100,5.5,45.0,575000,13.262125319779487,False,True,False,False,False,False,2.0,1
8016,11,67500.0,1364,100,5.5,45.0,665000,13.407542319637992,False,True,False,False,False,False,2.0,1
8017,10,104000.0,1598,115,6.6,52.0,650000,13.38472764187182,False,True,False,False,False,False,1.5,0
8018,9,86000.0,1248,75,4.2,45.0,519500,13.16062208952142,False,True,False,False,False,False,1.0,1
8019,10,51651.0,1598,115,6.3,52.0,650000,13.38472764187182,False,True,False,False,False,False,1.5,0
8020,10,155000.0,1598,115,6.5,52.0,610000,13.321214236149494,False,True,False,False,False,False,1.0,1
8022,12,308000.0,1248,95,4.2,56.0,500000,13.122363377404328,False,True,False,False,False,False,1.0,1
8023,11,94000.0,1248,75,4.0,45.0,564000,13.242809530480196,False,True,False,False,False,False,1.0,0
8024,6,75000.0,1598,136,5.1,56.0,930000,13.742939865129438,False,True,False,False,False,False,2.0,1
8025,7,170000.0,1598,115,6.5,56.0,665000,13.407542319637992,False,True,False,False,False,False,1.0,0
8026,9,192250.0,1248,75,4.2,45.0,540000,13.199324418540456,False,True,False,False,False,False,1.0,0
8027,10,273285.0,1248,75,4.2,45.0,435000,12.983101310070822,False,True,False,False,False,False,1.0,0
8028,11,133500.0,1598,115,6.6,56.0,605000,13.312983737012978,False,True,False,False,False,False,1.0,0
8029,12,172000.0,1248,75,4.0,45.0,525000,13.17115354157376,False,True,False,False,False,False,1.0,1
8030,7,118000.0,1398,90,6.0,45.0,640000,13.369223455335854,False,True,False,False,False,False,2.0,1
8031,13,170000.0,1248,75,4.3,45.0,475000,13.071070083016778,False,True,False,False,False,False,1.0,0
8032,11,108280.0,1229,85,5.1,45.0,640000,13.369223455335854,False,True,False,False,False,False,1.5,1
8033,9,93000.0,1598,136,3.9,56.0,765000,13.547631112808673,False,True,False,False,False,False,1.0,1
8034,7,158000.0,1598,136,5.1,56.0,875000,13.681979165339751,False,True,False,False,False,False,2.0,1
8035,4,30000.0,1364,140,6.7,56.0,939750,13.753369161426425,False,True,False,False,False,False,2.0,1
8037,6,150000.0,1598,136,5.1,56.0,850000,13.652991628466498,False,True,False,False,False,False,2.0,1
8038,6,78000.0,1598,115,6.5,56.0,815000,13.610943392223,False,True,False,False,False,False,1.0,1
8039,10,130000.0,1598,115,6.6,56.0,603000,13.309672475709322,False,True,False,False,False,False,1.0,1
8040,8,89798.0,1364,140,6.8,56.0,810000,13.604789526648622,False,True,False,False,False,False,2.0,0
8041,10,120000.0,1364,100,5.7,45.0,605000,13.312983737012978,False,True,False,False,False,False,2.0,0
8042,10,116500.0,1248,75,4.2,45.0,510000,13.142166004700508,False,True,False,False,False,False,1.0,0
8043,10,154000.0,1248,95,4.1,56.0,675000,13.422467969854667,False,True,False,False,False,False,1.0,1
8044,6,160000.0,1598,136,4.6,52.0,815000,13.610943392223,False,True,False,False,False,False,2.0,1
8046,6,42600.0,1399,150,5.5,52.0,825000,13.623138665316818,False,True,False,False,False,False,2.0,1
8047,11,252000.0,1248,90,4.9,52.0,454500,13.02695319259967,False,True,False,False,False,False,1.0,0
8050,8,193000.0,1364,140,6.8,56.0,710000,13.473020249017498,False,True,False,False,False,False,2.0,1
8051,6,119250.0,1598,136,4.6,52.0,758500,13.539098077770724,False,True,False,False,False,False,2.0,1
8052,13,210000.0,1248,90,4.8,45.0,450000,13.017002861746503,False,True,False,False,False,False,1.0,0
8053,10,190000.0,1248,95,4.2,56.0,605000,13.312983737012978,False,True,False,False,False,False,1.0,0
8054,12,135000.0,1364,120,6.1,54.0,525000,13.17115354157376,False,True,False,False,False,False,1.0,0
8055,9,140000.0,1364,140,6.8,56.0,775777,13.561620386732338,False,True,False,False,False,False,2.0,1
8056,6,205000.0,1598,136,5.1,56.0,689750,13.444084492079533,False,True,False,False,False,False,2.0,1
8057,6,118708.0,1598,136,5.1,62.0,1035000,13.849911984681606,False,True,False,False,False,False,2.0,0
8058,10,47000.0,1598,115,6.5,52.0,645000,13.37700559577791,False,True,False,False,False,False,1.0,1
8059,9,109000.0,1598,110,3.7,56.0,815000,13.610943392223,False,True,False,False,False,False,1.0,1
8060,12,349355.0,1248,90,5.1,52.0,440000,12.994530005894443,False,True,False,False,False,False,1.0,0
8061,12,101000.0,1598,115,6.8,52.0,577750,13.266896528136627,False,True,False,False,False,False,1.0,1
8062,7,170000.0,1598,136,5.1,56.0,850000,13.652991628466498,False,True,False,False,False,False,2.0,1
8063,6,92000.0,1598,115,6.5,56.0,775000,13.560618308335483,False,True,False,False,False,False,1.0,1
8064,8,130000.0,1598,136,4.2,56.0,819500,13.616449677166022,False,True,False,False,False,False,1.0,0
8065,3,58813.0,1364,140,6.7,56.0,819000,13.615839362835207,False,True,False,False,False,False,2.0,1
8066,9,177000.0,1598,136,4.2,56.0,689950,13.4443744101797,False,True,False,False,False,False,1.0,0
8067,10,71000.0,1364,100,5.9,45.0,659000,13.398478813484644,False,True,False,False,False,False,2.0,1
8068,4,93480.0,1398,90,6.0,45.0,799900,13.592241998836913,False,True,False,False,False,False,2.0,0
8069,13,173000.0,1598,115,7.1,56.0,618750,13.335456592865038,False,True,False,False,False,False,2.0,0
8070,7,190000.0,1598,136,5.1,56.0,712950,13.477166570710265,False,True,False,False,False,False,2.0,1
8072,12,103199.0,1598,115,6.3,52.0,572000,13.256894270361935,False,True,False,False,False,False,1.5,0
8073,7,99750.0,1598,115,6.5,56.0,659750,13.39961625436557,False,True,False,False,False,False,1.0,0
8074,11,66000.0,1598,115,6.8,52.0,664750,13.407166309105266,False,True,False,False,False,False,1.0,1
8075,8,90000.0,1248,95,3.2,45.0,628000,13.350295445450335,False,True,False,False,False,False,1.5,0
8076,13,205000.0,1248,75,4.6,45.0,440000,12.994530005894443,False,True,False,False,False,False,1.0,0
8077,11,218500.0,1248,75,4.2,45.0,499500,13.121362877070744,False,True,False,False,False,False,1.0,0
8078,7,179000.0,1598,136,5.1,56.0,780000,13.567049198665774,False,True,False,False,False,False,2.0,0
8079,3,28500.0,1364,140,6.7,56.0,875000,13.681979165339751,False,True,False,False,False,False,2.0,1
8080,12,223000.0,1248,90,5.0,52.0,508500,13.139220494470752,False,True,False,False,False,False,1.5,0
8081,12,231000.0,1248,90,5.1,52.0,498500,13.11935886838403,False,True,False,False,False,False,1.0,0
8082,11,124000.0,1364,140,6.8,56.0,625000,13.345506928718539,False,True,False,False,False,False,2.0,1
8083,10,152000.0,1598,115,6.6,56.0,665000,13.407542319637992,False,True,False,False,False,False,1.0,1
8084,10,207000.0,1229,85,5.3,45.0,465000,13.049792684569493,False,True,False,False,False,False,1.0,0
8085,12,150000.0,1248,95,4.2,56.0,750000,13.527828485512494,False,True,False,False,False,False,1.0,0
8086,9,103100.0,1364,140,5.9,56.0,700000,13.458835614025542,False,True,False,False,False,False,1.0,0
8087,10,148000.0,1229,85,5.3,45.0,525000,13.17115354157376,False,True,False,False,False,False,1.0,1
8088,6,90000.0,1598,136,4.6,52.0,925000,13.737549016494562,False,True,False,False,False,False,2.0,1
8089,9,62000.0,1229,85,5.3,45.0,534000,13.188151117942333,False,True,False,False,False,False,1.0,1
8091,6,78500.0,1598,115,6.5,56.0,750000,13.527828485512494,False,True,False,False,False,False,1.0,1
8092,10,41800.0,1364,140,6.7,56.0,780000,13.567049198665774,False,True,False,False,False,False,2.0,1
8093,11,182.0,1248,95,4.0,56.0,595000,13.296316684527767,False,True,False,False,False,False,1.0,1
8094,10,106120.0,1598,115,6.8,52.0,700000,13.458835614025542,False,True,False,False,False,False,1.0,0
8095,12,197000.0,1364,140,7.0,56.0,610000,13.321214236149494,False,True,False,False,False,False,2.0,0
8096,10,157000.0,1598,115,6.5,56.0,615000,13.329377546788654,False,True,False,False,False,False,1.0,1
8097,13,128000.0,1248,90,4.8,45.0,575000,13.262125319779487,False,True,False,False,False,False,1.0,1
8098,12,130000.0,1229,85,5.3,45.0,458000,13.034624463096321,False,True,False,False,False,False,1.0,1
8099,6,60000.0,1364,140,6.7,56.0,900000,13.710150042306449,False,True,False,False,False,False,2.0,0
8100,11,145000.0,1598,115,6.6,56.0,620000,13.337474757021274,False,True,False,False,False,False,1.0,0
8101,0,6500.0,1199,132,5.4,52.0,1435750,14.177197918726543,False,True,False,False,False,False,2.0,1
8102,5,56830.0,1598,136,5.1,62.0,1310000,14.085537695177335,False,True,False,False,False,False,2.0,0
8103,0,6500.0,1199,132,5.4,52.0,1265000,14.050582680143757,False,True,False,False,False,False,2.0,1
8104,11,210000.0,1598,115,6.5,56.0,675000,13.422467969854667,False,True,False,False,False,False,1.0,1
8105,6,110000.0,1598,136,5.1,62.0,1185000,13.985253332551368,False,True,False,False,False,False,2.0,0
8107,3,90000.0,1496,122,4.6,48.0,980750,13.7960728640718,False,True,False,False,False,False,2.0,1
8108,2,52300.0,1199,100,4.3,44.0,920000,13.732128949025222,False,True,False,False,False,False,2.0,1
8110,11,130000.0,1248,95,4.1,56.0,675000,13.422467969854667,False,True,False,False,False,False,1.0,0
8111,3,13500.0,1199,100,4.3,44.0,950000,13.764217263576723,False,True,False,False,False,False,2.0,1
8112,1,16500.0,1199,75,4.1,40.0,765705,13.548552257052469,False,True,False,False,False,False,1.0,1
8113,7,150500.0,1598,136,5.1,56.0,745750,13.522145702376996,False,True,False,False,False,False,2.0,0
8114,6,73200.0,1598,115,6.5,56.0,740000,13.514405465180353,False,True,False,False,False,False,1.0,1
8115,9,202000.0,1598,115,6.6,56.0,625000,13.345506928718539,False,True,False,False,False,False,1.0,0
8116,6,75000.0,1398,90,6.0,45.0,803000,13.596109992928898,False,True,False,False,False,False,2.0,1
8117,8,96000.0,1364,140,6.7,56.0,780000,13.567049198665774,False,True,False,False,False,False,2.0,1
8118,12,191000.0,1248,90,4.9,52.0,510000,13.142166004700508,False,True,False,False,False,False,1.0,1
8119,11,180000.0,1248,75,4.0,45.0,485000,13.091904169919621,False,True,False,False,False,False,1.0,0
8121,11,135000.0,1598,115,6.3,52.0,630000,13.353475098367715,False,True,False,False,False,False,1.5,0
8123,7,103000.0,1399,150,5.5,52.0,890000,13.698976741708323,False,True,False,False,False,False,2.0,1
8124,7,106000.0,1229,70,5.4,45.0,680000,13.42984807715229,False,True,False,False,False,False,1.0,1
8125,10,128000.0,1364,100,5.7,45.0,515000,13.151922179645874,False,True,False,False,False,False,2.0,0
8126,8,125000.0,1598,115,6.6,56.0,670000,13.415032991367148,False,True,False,False,False,False,1.0,1
8127,6,123000.0,1598,115,6.5,56.0,780000,13.567049198665774,False,True,False,False,False,False,1.0,1
8128,10,122000.0,1598,115,6.5,56.0,650000,13.38472764187182,False,True,False,False,False,False,1.0,1
8129,12,188000.0,1598,115,6.3,52.0,555000,13.226723392728571,False,True,False,False,False,False,1.5,1
8130,9,219000.0,1598,136,4.2,56.0,648000,13.381645975334411,False,True,False,False,False,False,1.0,1
8131,8,204000.0,1598,136,4.2,56.0,660000,13.399995114002609,False,True,False,False,False,False,1.0,1
8132,13,264000.0,1364,90,6.1,52.0,475000,13.071070083016778,False,True,False,False,False,False,1.0,0
8133,7,124000.0,1598,115,6.5,56.0,689500,13.443721976215494,False,True,False,False,False,False,1.0,1
8134,12,175750.0,1248,95,4.2,56.0,599900,13.304518253641184,False,True,False,False,False,False,1.0,0
8135,7,36000.0,1598,115,6.5,56.0,749500,13.52716159652479,False,True,False,False,False,False,1.0,1
8136,10,90000.0,1364,140,6.2,56.0,675000,13.422467969854667,False,True,False,False,False,False,1.0,1
8137,12,231000.0,1248,75,4.0,45.0,460000,13.038981768465277,False,True,False,False,False,False,1.0,0
8138,8,92500.0,1398,90,6.0,45.0,600000,13.304684934198283,False,True,False,False,False,False,2.0,0
8139,10,160000.0,1598,115,6.5,52.0,560000,13.235692062711331,False,True,False,False,False,False,1.0,1
8140,8,71000.0,1364,140,5.9,56.0,758750,13.539427621355845,False,True,False,False,False,False,1.0,1
8141,10,184750.0,1248,95,4.2,56.0,625000,13.345506928718539,False,True,False,False,False,False,1.0,0
8142,12,124000.0,1248,90,5.0,52.0,650000,13.38472764187182,False,True,False,False,False,False,1.5,1
8143,4,41700.0,1364,140,6.2,56.0,820000,13.617059619240436,False,True,False,False,False,False,1.0,0
8144,9,112000.0,1598,136,4.2,56.0,710000,13.473020249017498,False,True,False,False,False,False,1.0,1
8145,6,36000.0,1598,115,6.5,56.0,790000,13.579788224443204,False,True,False,False,False,False,1.0,0
8146,10,196000.0,1364,140,6.8,56.0,790000,13.579788224443204,False,True,False,False,False,False,2.0,1
8147,10,289000.0,1248,95,4.2,56.0,639000,13.367659733359671,False,True,False,False,False,False,1.0,1
8148,5,132000.0,1598,136,5.1,56.0,820000,13.617059619240436,False,True,False,False,False,False,2.0,1
8149,11,108300.0,1598,115,7.1,56.0,610000,13.321214236149494,False,True,False,False,False,False,2.0,0
8150,5,69000.0,1598,115,6.5,56.0,770000,13.554145793829866,False,True,False,False,False,False,1.0,1
8151,11,179500.0,1598,115,6.6,52.0,629000,13.351886535682578,False,True,False,False,False,False,1.5,0
8153,9,160000.0,1598,115,6.6,56.0,655000,13.39239051461739,False,True,False,False,False,False,1.0,1
8154,12,139000.0,1229,85,5.1,45.0,475000,13.071070083016778,False,True,False,False,False,False,1.5,0
8156,10,110000.0,1248,95,4.0,56.0,700000,13.458835614025542,False,True,False,False,False,False,1.0,1
8157,10,109000.0,1248,95,4.1,56.0,678000,13.426902566922532,False,True,False,False,False,False,1.0,1
8158,12,186000.0,1248,90,5.1,52.0,565000,13.244581010128577,False,True,False,False,False,False,1.0,1
8159,10,119500.0,1364,100,5.5,45.0,542000,13.203021280421783,False,True,False,False,False,False,1.0,0
8160,1,10500.0,1199,100,4.3,44.0,999999,13.815509557963773,False,True,False,False,False,False,2.0,1
8161,11,173000.0,1364,100,5.7,45.0,530000,13.180632285528304,False,True,False,False,False,False,2.0,0
8162,3,38000.0,1364,140,6.7,56.0,800000,13.592367006650065,False,True,False,False,False,False,2.0,0
8163,11,99000.0,1229,85,5.1,45.0,575000,13.262125319779487,False,True,False,False,False,False,1.5,1
8164,6,31000.0,1399,150,5.5,52.0,1045000,13.85952744338105,False,True,False,False,False,False,2.0,1
8165,7,104200.0,1248,95,3.2,45.0,719000,13.485616636703183,False,True,False,False,False,False,1.5,0
8166,6,169000.0,1598,136,5.1,56.0,645000,13.37700559577791,False,True,False,False,False,False,2.0,1
8167,3,48000.0,1199,130,4.5,44.0,810000,13.604789526648622,False,True,False,False,False,False,2.0,0
8168,11,157000.0,1248,95,4.2,56.0,535000,13.190022025878143,False,True,False,False,False,False,1.0,1
8169,0,6150.0,1199,100,4.3,44.0,955900,13.770408584051854,False,True,False,False,False,False,2.0,1
8171,0,18000.0,1199,100,4.3,44.0,848750,13.651519957855044,False,True,False,False,False,False,2.0,0
8172,11,81109.0,1598,115,6.7,52.0,680000,13.42984807715229,False,True,False,False,False,False,1.0,1
8173,4,63933.0,1364,140,6.7,56.0,903750,13.714308052455111,False,True,False,False,False,False,2.0,0
8174,4,68489.0,1364,140,6.7,56.0,865900,13.671524707435893,False,True,False,False,False,False,2.0,1
8175,5,129000.0,1598,136,5.1,62.0,1055000,13.869051324892304,False,True,False,False,False,False,2.0,0
8176,6,45183.0,1399,150,5.5,52.0,899000,13.709038313453757,False,True,False,False,False,False,2.0,1
8177,10,118000.0,1598,115,6.3,56.0,623000,13.34230179776959,False,True,False,False,False,False,1.0,0
8178,9,29500.0,1229,85,5.3,45.0,560000,13.235692062711331,False,True,False,False,False,False,1.0,0
8179,11,172000.0,1598,115,6.8,52.0,495000,13.112313041550827,False,True,False,False,False,False,1.0,1
8180,10,65000.0,1248,95,3.6,45.0,600000,13.304684934198283,False,True,False,False,False,False,1.0,1
8181,12,235000.0,1364,140,5.9,56.0,530000,13.180632285528304,False,True,False,False,False,False,1.0,0
8182,12,224000.0,1248,90,5.1,52.0,587000,13.282780098810234,False,True,False,False,False,False,1.0,1
8183,6,185000.0,1598,136,5.1,56.0,725000,13.493926933836812,False,True,False,False,False,False,2.0,0
8184,5,59000.0,1598,115,6.5,56.0,740000,13.514405465180353,False,True,False,False,False,False,1.0,0
8185,7,79000.0,1598,136,5.1,56.0,810000,13.604789526648622,False,True,False,False,False,False,2.0,1
8186,1,6110.0,1199,100,4.3,44.0,900000,13.710150042306449,False,True,False,False,False,False,2.0,1
8187,9,192000.0,1598,136,3.9,56.0,730000,13.500799813124575,False,True,False,False,False,False,1.0,0
8188,5,45000.0,1598,115,6.5,56.0,825000,13.623138665316818,False,True,False,False,False,False,1.0,1
8190,5,60000.0,1598,136,5.1,62.0,1100000,13.9108207377686,False,True,False,False,False,False,2.0,0
8191,11,153000.0,1598,115,6.5,52.0,475000,13.071070083016778,False,True,False,False,False,False,1.0,0
8192,13,98000.0,1248,90,4.8,52.0,610000,13.321214236149494,False,True,False,False,False,False,1.0,1
8193,9,166000.0,1598,136,3.9,56.0,565000,13.244581010128577,False,True,False,False,False,False,1.0,0
8194,1,25000.0,1199,100,4.3,44.0,820000,13.617059619240436,False,True,False,False,False,False,2.0,1
